gml_id,tur,ad,geojson
bursa_park.1460,PARK,YILDIRIM KÜLLİYESİ DİNLENME PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.083016742,40.188204978],[29.082721269,40.188202637],[29.082314997,40.188232185],[29.082111014,40.188309753],[29.082141618,40.188416487],[29.08236042,40.188560211],[29.082624547,40.188775288],[29.082793915,40.188888583],[29.082974223,40.188982849],[29.083185805,40.188869843],[29.083273044,40.188736736],[29.083173954,40.188692262],[29.082714943,40.188672243],[29.082712273,40.188341825],[29.08286902,40.188334875],[29.082869829,40.188274809],[29.083037183,40.188273404],[29.083016742,40.188204978]]]]}"
bursa_park.1461,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.087902528,40.204993059],[29.088033522,40.204944122],[29.08813361,40.204770019],[29.088325638,40.204421746],[29.088338051,40.20410329],[29.088441148,40.203704348],[29.088601175,40.203312101],[29.087776925,40.203424285],[29.087902528,40.204993059]]]]}"
bursa_park.1462,PARK,KARAGÖZ ÇOCUK PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.028627745,40.202803779],[29.028670806,40.202978808],[29.028746687,40.202982356],[29.028921058,40.203001286],[29.029039028,40.202981898],[29.029169716,40.20286946],[29.029367985,40.202809989],[29.029395679,40.202731621],[29.029351786,40.202614808],[29.028627745,40.202803779]]]]}"
bursa_park.1463,PARK,HÜRRIYET MESIRE ALANI,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.986478163,40.242008265],[28.986777181,40.241835833],[28.987292456,40.241477176],[28.987538034,40.241289203],[28.987540555,40.240833844],[28.987626798,40.24012003],[28.986846728,40.240416442],[28.986058171,40.240881285],[28.985585189,40.241076629],[28.985056474,40.241215944],[28.984530066,40.241447209],[28.984176467,40.241605316],[28.983749059,40.241499284],[28.983095378,40.240587644],[28.982590849,40.241463177],[28.982309312,40.241833648],[28.982010955,40.242309184],[28.982309073,40.242448505],[28.98242319,40.243247884],[28.983654425,40.243648338],[28.984330913,40.243745191],[28.984545456,40.243565246],[28.984749191,40.243158273],[28.984930699,40.24288787],[28.985448414,40.242500109],[28.986478163,40.242008265]]]]}"
bursa_park.1464,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.107108117,40.205774014],[29.107307498,40.206100223],[29.107467402,40.205778886],[29.107108117,40.205774014]]]]}"
bursa_park.1465,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.896407328,40.371370526],[28.896811299,40.37197885],[28.897429753,40.37182318],[28.897257124,40.371550495],[28.897732481,40.371374447],[28.897458542,40.370941733],[28.896842508,40.371229373],[28.896407328,40.371370526]]]]}"
bursa_park.1466,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.899257287,40.369681046],[28.899476776,40.369878874],[28.899992194,40.369687972],[28.900128831,40.369650864],[28.900073288,40.369590529],[28.899770841,40.369284535],[28.899537737,40.369513857],[28.899257287,40.369681046]]]]}"
bursa_park.1467,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.049828199,40.183889598],[29.049832378,40.183867794],[29.049771041,40.18386449],[29.04954725,40.183927014],[29.049407383,40.184104066],[29.049324245,40.184237645],[29.049259114,40.184358936],[29.049258518,40.184367135],[29.049247306,40.184520126],[29.049270111,40.184538387],[29.049295726,40.184558896],[29.049288706,40.184411618],[29.049291621,40.184409768],[29.04942796,40.184323166],[29.049610822,40.18423985],[29.049721692,40.184189334],[29.049828199,40.183889598]]]]}"
bursa_park.1468,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.049938724,40.184076003],[29.049941243,40.184065766],[29.049987899,40.183876172],[29.049977438,40.183875522],[29.049975982,40.183875528],[29.049923727,40.183872715],[29.049923726,40.183872715],[29.049901786,40.183871533],[29.049880832,40.183870404],[29.049880832,40.183870407],[29.04975948,40.184215049],[29.049443787,40.184359318],[29.049333366,40.184451482],[29.049342009,40.18456911],[29.049342006,40.184569118],[29.049422787,40.184586947],[29.049621875,40.184629674],[29.049637198,40.18463296],[29.04965697,40.184637202],[29.049662901,40.184319052],[29.049682377,40.1843201],[29.049682381,40.1843201],[29.049778314,40.184325259],[29.049826448,40.184256401],[29.04982645,40.1842564],[29.049853053,40.184218341],[29.049853001,40.18421832],[29.049853335,40.184217935],[29.049853336,40.184217936],[29.049871545,40.184191888],[29.049931207,40.184106547],[29.049938724,40.184076003]]]]}"
bursa_park.1469,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.048823407,40.185236539],[29.048786455,40.185091343],[29.048786452,40.185091343],[29.048763085,40.185088237],[29.048742683,40.185086233],[29.048745684,40.18509918],[29.048707721,40.18510863],[29.04871502,40.185134139],[29.048644508,40.185154615],[29.048641573,40.18514282],[29.048630032,40.185144482],[29.048627239,40.185135156],[29.048625815,40.18513029],[29.048594296,40.185134867],[29.048543788,40.185142215],[29.04862484,40.185219463],[29.048700235,40.185251944],[29.048708147,40.185250955],[29.048817608,40.185237266],[29.048823407,40.185236539]]]]}"
bursa_park.1509,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.653913414,40.273177289],[29.653956497,40.272860094],[29.653746928,40.272938103],[29.653722589,40.27294305],[29.653716114,40.272944371],[29.653669038,40.272953978],[29.653652932,40.272957265],[29.653621962,40.272963585],[29.653574886,40.272973191],[29.653527809,40.272982798],[29.653482373,40.27299207],[29.653795603,40.273174405],[29.653913414,40.273177289]]]]}"
bursa_park.1470,PARK,ULUPARK ÇOCUK PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.064435763,40.195400828],[29.064462977,40.195460313],[29.064510803,40.195564856],[29.064557386,40.195666724],[29.064919232,40.19542551],[29.064985126,40.195381582],[29.064985127,40.195381583],[29.064982938,40.195378512],[29.064971498,40.195362462],[29.064960231,40.195345151],[29.064952407,40.19533313],[29.064945999,40.195324191],[29.064945918,40.195324226],[29.064945976,40.195324159],[29.064939617,40.195315286],[29.064937252,40.19531199],[29.064929477,40.195301156],[29.064915337,40.195279068],[29.064893957,40.195288274],[29.064844387,40.195309618],[29.064837855,40.195295819],[29.06483436,40.195288435],[29.064814039,40.195245511],[29.064813986,40.195245398],[29.064773446,40.195255859],[29.064774482,40.195258523],[29.064783142,40.195280782],[29.064790176,40.19529886],[29.064805355,40.195337876],[29.064807081,40.195342312],[29.064811941,40.195354805],[29.064817172,40.195368249],[29.064777494,40.195379334],[29.064733936,40.195391502],[29.064729041,40.195392869],[29.064713127,40.195397315],[29.064699219,40.195400846],[29.064679798,40.195405777],[29.064631431,40.195418057],[29.064631426,40.195418061],[29.064631425,40.195418059],[29.064630152,40.195418382],[29.064630154,40.195418384],[29.064602687,40.195396872],[29.064587399,40.195400705],[29.064564139,40.195418167],[29.064580378,40.195430886],[29.064580378,40.195430887],[29.064530568,40.195443371],[29.064519438,40.19541774],[29.064514211,40.195405704],[29.064514063,40.195405363],[29.064504598,40.195383566],[29.064435763,40.195400828]]],[[[29.064679798,40.195405777],[29.064679801,40.195405781],[29.064679796,40.195405777],[29.064679798,40.195405777]]]]}"
bursa_park.1471,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.064275498,40.192238526],[29.064204858,40.192179641],[29.064204853,40.192179644],[29.064032155,40.192305108],[29.064017701,40.192399836],[29.06406894,40.192428506],[29.064080005,40.192434697],[29.064168352,40.192484129],[29.064226534,40.192590252],[29.064238837,40.19262378],[29.064242553,40.192633905],[29.064242554,40.192633905],[29.064242553,40.192633906],[29.064260691,40.192683337],[29.064281008,40.192656062],[29.064306672,40.192611243],[29.064325619,40.192566369],[29.064338437,40.192521445],[29.06434549,40.192476475],[29.064346966,40.19243146],[29.064342876,40.192386399],[29.064333104,40.192341293],[29.064317332,40.192296138],[29.064295067,40.192250931],[29.064283588,40.192233395],[29.064283576,40.192233383],[29.064275498,40.192238526]]]]}"
bursa_park.1484,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.07134936,40.207573193],[29.071791923,40.207541265],[29.072005099,40.207237867],[29.071459789,40.20720795],[29.0714478,40.207273132],[29.071377453,40.207276825],[29.07134936,40.207573193]]]]}"
bursa_park.1552,PARK,İSABEY ÇOCUK OYUN VE DINLENME PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.172567145,40.211906649],[29.173278852,40.211905066],[29.173262141,40.211697074],[29.172569296,40.211729791],[29.172567145,40.211906649]]]]}"
bursa_park.1472,PARK,PIREMIR 100. YIL PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.083447025,40.171626268],[29.083566375,40.171617488],[29.083573171,40.171618072],[29.083730946,40.171631598],[29.08380594,40.171636325],[29.08386148,40.171639827],[29.083864534,40.171639997],[29.084050067,40.171650379],[29.084090299,40.171653937],[29.084182585,40.171662098],[29.084250627,40.171666329],[29.084297564,40.171671275],[29.084343542,40.171677708],[29.084371174,40.171683925],[29.084399137,40.171690035],[29.084418186,40.171697264],[29.084443611,40.171714026],[29.084472483,40.171736327],[29.084496909,40.171763636],[29.084527066,40.171807344],[29.084552706,40.171854447],[29.084577045,40.171946079],[29.084594632,40.172012299],[29.084596693,40.172020056],[29.084600487,40.17203434],[29.084434203,40.17238774],[29.084301407,40.172669968],[29.084256329,40.172765765],[29.084336296,40.172780521],[29.084352295,40.172783474],[29.084388688,40.172790188],[29.084396672,40.172791661],[29.084537347,40.17281762],[29.084555156,40.172820907],[29.084565936,40.172830983],[29.084570616,40.172835355],[29.084576535,40.172840888],[29.084598832,40.172861727],[29.084831913,40.172688085],[29.084987257,40.172572355],[29.085038697,40.172531146],[29.085244382,40.172340499],[29.085260672,40.172325399],[29.085271336,40.172309632],[29.085347744,40.17219666],[29.085455074,40.172025922],[29.085494156,40.171950548],[29.085468742,40.171881854],[29.085216611,40.171738103],[29.085171694,40.171722444],[29.085053137,40.17168111],[29.084639589,40.171536936],[29.08450047,40.171522881],[29.084230665,40.171528371],[29.083907281,40.171528424],[29.083440522,40.171558677],[29.083447025,40.171626268]]]]}"
bursa_park.1473,PARK,KONAK SPOR TESISI PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.987791598,40.210631432],[28.988096559,40.210722821],[28.988571237,40.210845267],[28.988271086,40.210430346],[28.988196684,40.210398381],[28.987791598,40.210631432]]]]}"
bursa_park.1474,PARK,SARDUNYA PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.089388906,40.2091466],[29.089953033,40.207947247],[29.08905032,40.208050056],[29.089174761,40.208526087],[29.08927326,40.208858171],[29.089388906,40.2091466]]]]}"
bursa_park.1475,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.875435411,40.380263275],[28.875503541,40.380313018],[28.875530388,40.380291512],[28.875698889,40.380156536],[28.875677692,40.380142462],[28.875371787,40.380120486],[28.875278204,40.380118765],[28.875183642,40.380196093],[28.875381487,40.380358584],[28.875413665,40.380385012],[28.875456074,40.380351041],[28.875387943,40.380301298],[28.875435411,40.380263275]]]]}"
bursa_park.1476,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.371807783,40.216121529],[28.371837143,40.216295598],[28.371863686,40.216482907],[28.37213069,40.216405555],[28.372199644,40.216385564],[28.371912329,40.216067498],[28.371807783,40.216121529]]]]}"
bursa_park.1477,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.365173529,40.225295194],[28.365752455,40.224986224],[28.365692889,40.224923895],[28.365802913,40.224862686],[28.365538833,40.224511837],[28.365511917,40.224478561],[28.365482734,40.224447125],[28.365451012,40.224417169],[28.36541637,40.224388395],[28.365374851,40.22435807],[28.364841315,40.224687926],[28.365231717,40.224984158],[28.365173529,40.225295194]]]]}"
bursa_park.1478,PARK,ATATÜRK PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.368421254,40.219247652],[28.368642704,40.218592726],[28.368658276,40.218123554],[28.368520729,40.21803141],[28.367419031,40.2184079],[28.367555158,40.218645942],[28.368421254,40.219247652]]]]}"
bursa_park.1479,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.367416575,40.213331453],[28.367198612,40.213569662],[28.367219326,40.213674393],[28.367250629,40.213704937],[28.367545476,40.213700496],[28.367531728,40.213372088],[28.367442006,40.213327434],[28.367416575,40.213331453]]]]}"
bursa_park.1480,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.36765274,40.213184492],[28.367667086,40.213454391],[28.36769105,40.213690636],[28.367735681,40.213699867],[28.367851192,40.213659107],[28.367827603,40.213573995],[28.36780327,40.21345324],[28.3677821,40.21326741],[28.36778544,40.213218836],[28.367749049,40.213152325],[28.367735577,40.213152486],[28.36765274,40.213184492]]]]}"
bursa_park.1481,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.888350722,40.374247487],[28.888404188,40.374203203],[28.888616402,40.374027427],[28.888481685,40.373885807],[28.888268031,40.373627348],[28.888222696,40.373623201],[28.888142657,40.373650758],[28.888136775,40.373655111],[28.887953992,40.373790389],[28.887918559,40.373826063],[28.888350722,40.374247487]]]]}"
bursa_park.1482,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.363083354,40.207381954],[28.363290839,40.207701736],[28.363312396,40.207704499],[28.363556924,40.207660037],[28.363566558,40.207625771],[28.363434189,40.207368946],[28.363396441,40.207340153],[28.363351236,40.207321697],[28.363279081,40.207324977],[28.363083354,40.207381954]]]]}"
bursa_park.1483,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.065643887,40.210662734],[29.066009148,40.210545666],[29.06589695,40.210325002],[29.065623951,40.21042092],[29.065643887,40.210662734]]]]}"
bursa_park.1485,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.814439464,40.217815496],[28.814646331,40.217366578],[28.814340735,40.216930362],[28.813963903,40.217054407],[28.813686198,40.217150048],[28.813675206,40.21715288],[28.813669564,40.217154907],[28.813664666,40.217157859],[28.813660764,40.217161583],[28.813658062,40.217165886],[28.813656698,40.217170547],[28.813656744,40.217175324],[28.813658195,40.217179968],[28.81366098,40.217184242],[28.813809653,40.217359251],[28.814000141,40.217573271],[28.814133377,40.217657816],[28.814439464,40.217815496]]]]}"
bursa_park.1486,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.813036327,40.218221397],[28.812708106,40.217892344],[28.812672805,40.21790377],[28.812894745,40.218604942],[28.812947341,40.21861486],[28.813242944,40.218356736],[28.813255353,40.218343014],[28.813263387,40.218327494],[28.813266628,40.218310982],[28.813264905,40.218294337],[28.813258309,40.218278424],[28.813247183,40.21826407],[28.813232105,40.21825202],[28.813213859,40.218242901],[28.813193394,40.218237187],[28.813171771,40.218235175],[28.813071137,40.21823467],[28.81305635,40.218232641],[28.813043303,40.218226934],[28.813036327,40.218221397]]]]}"
bursa_park.1487,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.804612146,40.20285071],[28.804493072,40.202339472],[28.803301837,40.202502596],[28.803420659,40.203012789],[28.803565407,40.202994048],[28.804612146,40.20285071]]]]}"
bursa_park.1488,PARK,HASANAĞA KIZILCIKLI PARKI,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.802352285,40.204526723],[28.802419517,40.204563585],[28.802915226,40.204503124],[28.802935391,40.204459266],[28.802850452,40.204368248],[28.802828273,40.204341927],[28.802798446,40.204306531],[28.802750317,40.204242993],[28.802706173,40.204177776],[28.802666112,40.204111026],[28.802630225,40.204042895],[28.802598594,40.203973535],[28.802571288,40.203903103],[28.80254837,40.203831757],[28.802529676,40.203758819],[28.802438238,40.203351171],[28.80237563,40.203077298],[28.801882547,40.200959925],[28.801870606,40.200899795],[28.801862692,40.200839276],[28.801858826,40.200778525],[28.801859018,40.200717703],[28.801863268,40.200656967],[28.801871563,40.200596478],[28.801883883,40.200536393],[28.801900196,40.200476871],[28.801919028,40.200415945],[28.801866524,40.20036307],[28.801484234,40.200352353],[28.801433981,40.200395266],[28.80157463,40.20113949],[28.801995447,40.202947171],[28.802352285,40.204526723]]]]}"
bursa_park.1489,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.01359202,40.249753132],[29.013730215,40.250098613],[29.013814644,40.250309677],[29.013843199,40.250303446],[29.014111667,40.250244845],[29.014111668,40.250244845],[29.014260347,40.250212391],[29.01428503,40.250207002],[29.014459992,40.250168812],[29.014479208,40.25014123],[29.014419603,40.250000005],[29.014253126,40.249605603],[29.014215686,40.249589957],[29.014171954,40.249598849],[29.01382892,40.249668599],[29.013626143,40.249709828],[29.013612745,40.249726842],[29.01359202,40.249753132]]]]}"
bursa_park.1490,PARK,,"{""type"":""MultiPolygon"",""coordinates"":[[[[29.012541526,40.250064682],[29.012609961,40.250219941],[29.012622204,40.250247719],[29.0126641,40.250351394],[29.012693926,40.250373379],[29.012712285,40.2503773],[29.012759772,40.250387431],[29.013117271,40.25046374],[29.013117272,40.250463738],[29.013120274,40.25038005],[29.013255465,40.25038621],[29.013113689,40.250028659],[29.013102313,40.249999971],[29.013039,40.249840297],[29.013000116,40.249742235],[29.013000115,40.249742233],[29.012874912,40.249426473],[29.012845283,40.249413594],[29.012499918,40.249479547],[29.012365284,40.249505252],[29.012363964,40.249505502],[29.012345331,40.249509062],[29.012328521,40.249530352],[29.012541526,40.250064682]]]]}"
